policy_id,policy_title,domain,state,district,source_type,source_name,respondent_type,comment_text,stance_label,sentiment_label,policy_domain,app_name,package_name,review_text,rating,file_name,word_count
P017,Smart Cities Mission,Urban_Infra,West Bengal,Kolkata,news_comment,,student,"In Kolkata, many students feel that Smart Cities Mission has mixed results and people are still trying to understand its impact as reflected in recent conversations on social media.",Neutral,Neutral,,,,,,,
P015,Beti Bachao Beti Padhao (BBBP),Women_Child,Punjab,Ludhiana,news_comment,,parent,People in Ludhiana often say that Beti Bachao Beti Padhao (BBBP) needs proper monitoring and transparency before we can judge it based on their day-to-day experience.,Neutral,Neutral,,,,,,,
P015,Beti Bachao Beti Padhao (BBBP),Women_Child,Delhi,New Delhi,play_store_review,,farmer,"In New Delhi, many farmers feel that Beti Bachao Beti Padhao (BBBP) helps poor and middle-class families who had no support earlier as reflected in recent conversations on social media.",Support,Positive,,,,,,,
,,,,,,,,Visits by Higher officials to KGBVs Distribution of selected KGBVs as per visit made or not by higher authorities is indicated in the table below.,Neutral,,,,,,,Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,25.0
P001,Sukanya Samriddhi Account Scheme,Financial_Inclusion,Chhattisgarh,Raipur,survey_report,Swachh Bharat Survey,student,The scheme is useful but more awareness camps are required.,Neutral,Neutral,,,,,,,
P020,Goods and Services Tax (GST),Tax_Economy,Karnataka,Bengaluru,play_store_review,,citizen,People in Bengaluru often say that Goods and Services Tax (GST) feels more like a political advertisement than a real solution when asked in local meetings and discussions.,Oppose,Negative,,,,,,,
P012,PM Awas Yojana (PMAY) – Housing for All,Housing,Delhi,New Delhi,play_store_review,,teacher,People in New Delhi often say that PM Awas Yojana (PMAY) – Housing for All has mixed results and people are still trying to understand its impact according to informal surveys done by community groups.,Neutral,Neutral,,,,,,,
,,,,,,,,Half of the teachers are staying at the same station for more than 5 years.,Neutral,,,,,,,Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,15.0
P014,National Food Security Act / PDS,Food_Security,West Bengal,Kolkata,survey_feedback,,teacher,"From the perspective of teachers in Kolkata, National Food Security Act / PDS feels more like a political advertisement than a real solution according to informal surveys done by community groups.",Oppose,Negative,,,,,,,
P005,Mid-Day Meal Scheme (MDM),School_Nutrition,Rajasthan,Jaipur,survey_feedback,,official,"On the ground in Jaipur, it is observed that Mid-Day Meal Scheme (MDM) is not reaching the actual beneficiaries in our district whenever the topic comes up in public meetings.",Oppose,Negative,,,,,,,
P013,Atal Pension Yojana (APY),Social_Security,Tamil Nadu,Chennai,survey_feedback,,parent,People in Chennai often say that Atal Pension Yojana (APY) could become effective if local officials take it seriously,Neutral,Neutral,,,,,,,
P020,Goods and Services Tax (GST),Tax_Economy,Assam,Guwahati,play_store_review,,NGO_rep,"In Guwahati, many NGO representatives feel that Goods and Services Tax (GST) is a step in the right direction and should be strengthened further whenever the topic comes up in public meetings.",Support,Positive,,,,,,,
P017,Smart Cities Mission,Urban_Infra,West Bengal,Kolkata,news_comment,,citizen,People in Kolkata often say that Smart Cities Mission has potential but the government needs to fix practical issues according to informal surveys done by community groups.,Neutral,Neutral,,,,,,,
P017,Smart Cities Mission,Urban_Infra,Maharashtra,Mumbai,social_media_post,,parent,"From the perspective of parents in Mumbai, Smart Cities Mission helps poor and middle-class families who had no support earlier",Support,Positive,,,,,,,
P018,Data Protection / DPDP Act,Data_Protection,Karnataka,Bengaluru,play_store_review,,shopkeeper,"On the ground in Bengaluru, it is observed that Data Protection / DPDP Act has made real difference on the ground in our area when asked in local meetings and discussions.",Support,Positive,,,,,,,
P003,RTE Act 12(1)(c) – EWS Quota,School_Access,West Bengal,Kolkata,survey_feedback,,student,People in Kolkata often say that RTE Act 12(1)(c) – EWS Quota is not reaching the actual beneficiaries in our district based on their day-to-day experience.,Oppose,Negative,,,,,,,
P010,PM-KISAN Income Support Scheme,Farmer_Support,Assam,Guwahati,social_media_post,,student,"According to feedback collected in Guwahati, PM-KISAN Income Support Scheme could become effective if local officials take it seriously when asked in local meetings and discussions.",Neutral,Neutral,,,,,,,
P015,Beti Bachao Beti Padhao (BBBP),Women_Child,Punjab,Ludhiana,play_store_review,,parent,"From the perspective of parents in Ludhiana, Beti Bachao Beti Padhao (BBBP) is one of the few schemes that actually reaches villages",Support,Positive,,,,,,,
P020,Goods and Services Tax (GST),Tax_Economy,Rajasthan,Jaipur,survey_feedback,,NGO_rep,"According to feedback collected in Jaipur, Goods and Services Tax (GST) needs proper monitoring and transparency before we can judge it",Neutral,Neutral,,,,,,,
P001,Sukanya Samriddhi Account Scheme,Financial_Inclusion,Maharashtra,Mumbai,news_comment,,shopkeeper,"In Mumbai, many shopkeepers feel that Sukanya Samriddhi Account Scheme is a step in the right direction and should be strengthened further based on their day-to-day experience.",Support,Positive,,,,,,,
P019,Electric Vehicle (EV) Policy & FAME-II,Clean_Mobility,West Bengal,Kolkata,play_store_review,,official,"On the ground in Kolkata, it is observed that Electric Vehicle (EV) Policy & FAME-II could become effective if local officials take it seriously according to informal surveys done by community groups.",Neutral,Neutral,,,,,,,
P004,Kasturba Gandhi Balika Vidyalaya (KGBV),Residential_Girls_Education,Uttar Pradesh,Lucknow,survey_feedback,,teacher,"In Lucknow, many teachers feel that Kasturba Gandhi Balika Vidyalaya (KGBV) is one of the few schemes that actually reaches villages as reflected in recent conversations on social media.",Support,Positive,,,,,,,
P007,National Education Policy 2020 (NEP 2020),Education_Reform,West Bengal,Kolkata,play_store_review,,parent,"On the ground in Kolkata, it is observed that National Education Policy 2020 (NEP 2020) needs proper monitoring and transparency before we can judge it",Neutral,Neutral,,,,,,,
P019,Electric Vehicle (EV) Policy & FAME-II,Clean_Mobility,Tamil Nadu,Chennai,play_store_review,,farmer,People in Chennai often say that Electric Vehicle (EV) Policy & FAME-II could become effective if local officials take it seriously based on their day-to-day experience.,Neutral,Neutral,,,,,,,
P019,Electric Vehicle (EV) Policy & FAME-II,Clean_Mobility,Punjab,Ludhiana,play_store_review,,farmer,People in Ludhiana often say that Electric Vehicle (EV) Policy & FAME-II reduced our daily struggles and brought some relief whenever the topic comes up in public meetings.,Support,Positive,,,,,,,
,,,,,,,,The pass outs are tracked on a regular basis and motivated in the alumni meetings to promote the continuation of the pass outs.,Neutral,,,,,,,Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,23.0
P015,Beti Bachao Beti Padhao (BBBP),Women_Child,Haryana,Gurugram,play_store_review,,parent,"According to feedback collected in Gurugram, Beti Bachao Beti Padhao (BBBP) helps poor and middle-class families who had no support earlier according to informal surveys done by community groups.",Support,Positive,,,,,,,
P013,Atal Pension Yojana (APY),Social_Security,Uttar Pradesh,Lucknow,social_media_post,,NGO_rep,"From the perspective of NGO representatives in Lucknow, Atal Pension Yojana (APY) has made real difference on the ground in our area as reflected in recent conversations on social media.",Support,Positive,,,,,,,
P001,Sukanya Samriddhi Account Scheme,Financial_Inclusion,Karnataka,Bengaluru,news_comment,,teacher,"On the ground in Bengaluru, it is observed that Sukanya Samriddhi Account Scheme is a step in the right direction and should be strengthened further according to informal surveys done by community groups.",Support,Positive,,,,,,,
P008,Ayushman Bharat – PM-JAY Health Insurance,Public_Health,Tamil Nadu,Chennai,play_store_review,,NGO_rep,"In Chennai, many NGO representatives feel that Ayushman Bharat – PM-JAY Health Insurance has created more confusion than benefit for common people whenever the topic comes up in public meetings.",Oppose,Negative,,,,,,,
P009,Digital India Mission,Digital_Governance,Rajasthan,Jaipur,social_media_post,,teacher,"According to feedback collected in Jaipur, Digital India Mission has too much paperwork and corruption at local level based on their day-to-day experience.",Oppose,Negative,,,,,,,
P020,Goods and Services Tax (GST),Tax_Economy,Maharashtra,Mumbai,news_comment,,citizen,"From the perspective of citizens in Mumbai, Goods and Services Tax (GST) needs proper monitoring and transparency before we can judge it when asked in local meetings and discussions.",Neutral,Neutral,,,,,,,
,,,,,,,,useless plan,Oppose,,,,,,,,
,,,,,,,,Learning and teaching materials are available and used in all the schools continuing and comprehensive system of evaluation and imparting skill education is adopted in some of the schools.,Neutral,,,,,,,Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,29.0
P011,MGNREGA – Rural Employment Guarantee,Employment,Punjab,Ludhiana,news_comment,,student,"On the ground in Ludhiana, it is observed that MGNREGA – Rural Employment Guarantee is not reaching the actual beneficiaries in our district whenever the topic comes up in public meetings.",Oppose,Negative,,,,,,,
P003,RTE Act 12(1)(c) – EWS Quota,School_Access,Assam,Guwahati,news_comment,,employee,"According to feedback collected in Guwahati, RTE Act 12(1)(c) – EWS Quota has genuinely improved access for ordinary people as reflected in recent conversations on social media.",Support,Positive,,,,,,,
P003,RTE Act 12(1)(c) – EWS Quota,School_Access,Karnataka,Bengaluru,survey_feedback,,NGO_rep,"On the ground in Bengaluru, it is observed that RTE Act 12(1)(c) – EWS Quota has made real difference on the ground in our area according to informal surveys done by community groups.",Support,Positive,,,,,,,
P016,Jal Jeevan Mission (JJM),Drinking_Water,Karnataka,Bengaluru,survey_feedback,,citizen,"On the ground in Bengaluru, it is observed that Jal Jeevan Mission (JJM) needs proper monitoring and transparency before we can judge it",Neutral,Neutral,,,,,,,
P012,PM Awas Yojana (PMAY) – Housing for All,Housing,Uttar Pradesh,Lucknow,survey_feedback,,farmer,"On the ground in Lucknow, it is observed that PM Awas Yojana (PMAY) – Housing for All could become effective if local officials take it seriously based on their day-to-day experience.",Neutral,Neutral,,,,,,,
P012,PM Awas Yojana (PMAY) – Housing for All,Housing,Rajasthan,Jaipur,social_media_post,,parent,People in Jaipur often say that PM Awas Yojana (PMAY) – Housing for All seems useful for some groups but others are left out,Neutral,Neutral,,,,,,,
P015,Beti Bachao Beti Padhao (BBBP),Women_Child,Uttar Pradesh,Lucknow,survey_feedback,,shopkeeper,"According to feedback collected in Lucknow, Beti Bachao Beti Padhao (BBBP) is a step in the right direction and should be strengthened further",Support,Positive,,,,,,,
P009,Digital India Mission,Digital_Governance,Rajasthan,Jaipur,news_comment,,official,"According to feedback collected in Jaipur, Digital India Mission reduced our daily struggles and brought some relief based on their day-to-day experience.",Support,Positive,,,,,,,
P011,MGNREGA – Rural Employment Guarantee,Employment,Delhi,New Delhi,survey_feedback,,shopkeeper,"From the perspective of shopkeepers in New Delhi, MGNREGA – Rural Employment Guarantee has genuinely improved access for ordinary people",Support,Positive,,,,,,,
,,,,,,,,Failure to give TC certificate invites disciplinary action against said head teacher.,Neutral,,,,,,,"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",12.0
P015,Beti Bachao Beti Padhao (BBBP),Women_Child,Uttar Pradesh,Lucknow,news_comment,,NGO_rep,"From the perspective of NGO representatives in Lucknow, Beti Bachao Beti Padhao (BBBP) is one of the few schemes that actually reaches villages based on their day-to-day experience.",Support,Positive,,,,,,,
P005,Mid-Day Meal Scheme (MDM),School_Nutrition,West Bengal,Kolkata,survey_feedback,,shopkeeper,"On the ground in Kolkata, it is observed that Mid-Day Meal Scheme (MDM) is still new and long-term results are not visible yet as reflected in recent conversations on social media.",Neutral,Neutral,,,,,,,
